Day_Local_Date,WDir_Deg,WSpd_m/s,GustDir_Deg,GustSpd_m/s,WindRun_Km,Rain_mm,Tdry_C,TWet_C,RH_%,Tmax_C,Tmin_C,Tgmin_C,Pmsl_hPa,Sun_Hrs,Rad_MJ/m2,Evaporation_Amount_mm
11/03/2011,163.00,1.10,19.00,6.20,162.00,0.00,14.60,12.80,79.80,22.90,10.10,4.60,1018.90,9.00,20.05,2.50
12/03/2011,197.00,0.30,7.00,7.20,189.00,0.00,17.60,15.80,81.70,24.10,14.70,14.10,1028.30,7.80,20.96,2.40
13/03/2011,315.00,0.20,27.00,9.30,250.00,0.00,15.40,14.40,89.40,22.70,13.00,7.70,1030.60,11.50,22.97,3.40
14/03/2011,79.00,0.60,288.00,10.80,258.00,0.00,16.70,14.90,81.50,26.00,11.40,6.60,1026.00,11.70,23.28,3.60
15/03/2011,200.00,0.70,37.00,9.30,296.00,1.40,16.20,14.40,81.40,23.10,12.50,7.40,1020.90,5.30,13.37,3.60
16/03/2011,208.00,0.30,39.00,7.70,202.00,0.60,15.50,15.30,97.50,21.20,15.10,14.60,1022.10,0.80,7.93,2.40
17/03/2011,256.00,1.30,11.00,13.90,418.00,0.00,15.70,15.20,94.80,22.10,12.50,8.00,1016.50,3.00,12.14,2.50
18/03/2011,217.00,3.80,224.00,11.30,421.00,0.00,16.30,13.90,75.70,23.30,12.10,7.30,1010.60,10.00,21.54,1.80
19/03/2011,259.00,1.20,241.00,11.30,277.00,0.00,17.00,13.40,64.80,24.10,13.20,7.40,1013.70,9.90,19.36,3.20
20/03/2011,211.00,1.60,24.00,8.20,249.00,0.00,13.10,11.80,84.30,22.30,9.80,4.20,1022.20,10.10,21.25,4.20
21/03/2011,228.00,1.60,143.00,9.30,248.00,0.00,13.10,11.10,77.30,24.80,10.60,3.70,1024.30,10.70,19.26,2.50
22/03/2011,228.00,4.20,320.00,10.30,190.00,0.00,14.90,12.70,75.90,25.60,13.20,8.60,1014.30,2.50,11.53,2.50
23/03/2011,248.00,1.00,77.00,8.80,246.00,0.00,12.80,11.80,87.60,23.00,10.60,4.60,1019.60,11.00,20.35,1.70
24/03/2011,160.00,0.40,118.00,7.20,176.00,0.00,11.50,9.50,75.30,20.30,8.50,1.30,1024.70,10.60,20.71,2.80
25/03/2011,237.00,0.90,358.00,5.10,173.00,4.20,11.10,9.60,81.70,21.80,8.70,2.70,1018.90,6.80,17.54,2.40
26/03/2011,220.00,2.20,18.00,5.70,112.00,0.20,14.60,14.40,98.20,19.30,11.10,12.20,1012.50,0.00,5.74,2.10
27/03/2011,54.00,0.60,234.00,15.40,283.00,3.00,15.60,15.10,94.90,21.00,14.60,12.30,1007.10,1.90,8.15,1.30
28/03/2011,228.00,0.50,227.00,13.90,267.00,0.00,11.80,10.00,78.60,20.60,8.30,2.60,1014.60,10.90,19.63,0.80
29/03/2011,231.00,2.60,233.00,10.30,222.00,0.00,13.70,10.90,68.30,21.80,8.00,2.60,1019.30,10.90,19.67,2.90
30/03/2011,222.00,1.40,33.00,6.70,179.00,0.00,12.00,10.50,81.30,23.20,7.50,2.10,1024.90,11.10,19.55,2.80
31/03/2011,242.00,1.10,15.00,7.70,193.00,0.00,10.10,8.20,76.10,20.40,7.30,0.00,1017.30,10.50,18.34,2.50
1/04/2011,200.00,0.90,16.00,12.40,216.00,0.20,13.40,12.30,86.90,20.00,10.10,5.10,1013.90,3.30,10.05,2.30
2/04/2011,118.00,0.40,24.00,6.70,195.00,0.00,8.90,7.40,79.30,18.90,6.20,-0.50,1023.00,10.80,18.76,2.20
3/04/2011,279.00,0.80,29.00,19.60,431.00,6.60,12.50,10.30,73.70,17.20,7.90,3.50,1018.60,2.70,8.95,2.10
4/04/2011,346.00,1.30,16.00,19.60,473.00,10.40,16.30,14.60,81.80,20.00,11.80,8.50,1009.40,2.20,7.19,2.00
5/04/2011,217.00,2.10,216.00,6.20,172.00,5.40,9.90,8.90,86.80,15.30,7.90,3.20,1003.70,3.00,7.46,2.10
6/04/2011,310.00,0.70,232.00,11.80,387.00,0.20,11.90,8.60,61.00,19.20,5.20,-0.30,1010.00,10.60,17.86,2.10
7/04/2011,236.00,4.20,34.00,13.90,316.00,6.00,13.70,10.60,65.70,18.20,9.00,5.40,1006.40,7.30,12.43,3.60
8/04/2011,276.00,0.70,25.00,6.20,164.00,0.00,9.90,9.10,88.80,18.90,6.90,1.30,1015.40,9.30,16.29,3.20
9/04/2011,262.00,1.30,13.00,5.70,167.00,0.00,13.10,12.20,89.40,18.70,9.90,10.10,1025.50,1.00,9.11,2.30
10/04/2011,82.00,0.80,216.00,6.70,163.00,0.00,14.80,13.20,82.50,19.50,13.00,13.00,1024.00,0.90,7.92,1.70
11/04/2011,17.00,1.40,14.00,6.20,161.00,0.00,14.80,11.20,62.20,19.60,7.50,2.00,1021.50,10.40,16.68,2.40
12/04/2011,206.00,1.40,9.00,5.10,182.00,0.00,12.00,11.30,91.80,20.20,7.70,2.10,1026.10,10.20,16.26,2.10
13/04/2011,228.00,2.80,195.00,5.10,157.00,0.00,14.20,12.90,85.50,19.70,11.90,8.00,1024.10,3.70,10.83,1.70
14/04/2011,287.00,0.50,27.00,5.70,138.00,7.00,12.20,12.10,98.80,19.90,7.60,1.90,1017.90,4.20,10.52,1.50
15/04/2011,236.00,1.80,268.00,6.70,120.00,18.40,13.70,13.50,97.50,17.50,10.70,6.40,1015.00,0.00,3.40,1.10
16/04/2011,93.00,2.80,49.00,7.70,125.00,11.80,16.20,14.50,82.30,17.10,13.60,11.80,1012.50,0.00,2.51,1.30
17/04/2011,223.00,2.00,270.00,11.30,377.00,0.20,14.80,14.30,94.80,20.20,13.10,11.00,999.70,6.60,12.13,1.20
18/04/2011,234.00,6.20,213.00,16.50,324.00,0.00,9.40,7.40,73.70,15.00,7.10,1.30,1000.40,7.50,13.82,1.90
19/04/2011,279.00,0.60,229.00,13.90,439.00,0.00,7.90,6.20,76.20,16.80,1.70,-3.10,1018.20,7.80,12.15,1.40
20/04/2011,231.00,7.00,242.00,16.50,320.00,0.00,16.80,12.60,58.30,21.10,7.90,8.30,1014.40,8.70,14.27,1.80
21/04/2011,281.00,0.70,357.00,5.10,149.00,0.00,12.90,11.30,81.50,18.20,11.70,6.60,1022.30,3.80,10.27,1.40
22/04/2011,200.00,1.10,358.00,10.80,443.00,7.40,10.10,9.40,90.90,19.30,7.80,2.60,1022.90,5.90,11.57,1.20
23/04/2011,31.00,10.20,26.00,17.50,530.00,11.00,16.50,15.80,92.50,17.50,10.30,14.40,1020.40,0.10,2.26,1.90
24/04/2011,34.00,5.20,9.00,11.80,316.00,2.60,16.70,16.60,98.70,17.60,15.10,12.60,1021.40,0.00,3.61,1.00
25/04/2011,324.00,0.20,108.00,10.80,289.00,0.00,13.50,13.50,99.30,19.30,12.50,8.70,1014.80,3.90,8.98,2.40
26/04/2011,132.00,3.50,129.00,14.40,351.00,0.20,13.00,7.80,43.30,13.90,11.30,7.50,1019.90,0.00,4.15,1.80
27/04/2011,332.00,3.50,112.00,18.50,329.00,0.00,13.70,8.20,41.30,15.10,11.20,7.70,1020.70,0.00,4.60,1.20
28/04/2011,251.00,3.00,154.00,10.30,142.00,0.00,8.50,6.10,67.30,17.10,5.10,-0.70,1026.10,9.90,13.88,1.00
29/04/2011,259.00,0.60,357.00,3.60,110.00,0.00,6.10,4.90,82.20,17.20,2.00,-3.80,1030.90,9.90,13.48,1.10
30/04/2011,248.00,1.50,239.00,5.10,128.00,0.00,9.70,8.60,84.90,23.40,4.40,0.10,1032.50,8.80,12.72,1.10
1/05/2011,186.00,1.80,114.00,10.30,198.00,0.00,13.70,11.40,74.30,22.80,8.60,3.60,1028.70,2.90,8.62,1.10
2/05/2011,279.00,0.60,307.00,5.10,141.00,12.40,13.00,12.00,87.70,16.40,11.80,8.80,1020.80,0.00,3.67,0.90
3/05/2011,209.00,0.90,57.00,9.80,418.00,32.00,14.20,14.10,99.20,16.80,13.00,12.30,1011.70,0.00,3.87,0.60
4/05/2011,34.00,10.80,39.00,17.00,683.00,2.80,16.30,16.30,99.50,17.90,14.20,14.70,1006.70,0.50,5.01,0.50
5/05/2011,62.00,0.30,49.00,9.30,306.00,2.60,15.50,15.40,98.80,19.20,14.30,12.30,1008.30,4.20,8.31,0.30
6/05/2011,169.00,1.20,93.00,7.70,155.00,9.20,15.40,15.10,96.20,20.10,14.60,13.90,1007.00,1.30,6.26,0.90
7/05/2011,242.00,1.10,53.00,14.40,432.00,38.60,14.50,14.40,98.60,16.00,14.10,11.80,998.80,0.00,2.04,0.20
8/05/2011,11.00,2.80,54.00,15.40,373.00,0.00,15.10,14.50,93.30,18.30,12.90,12.40,1001.80,3.80,8.86,0.40
9/05/2011,158.00,0.60,33.00,8.20,147.00,0.00,13.70,13.60,99.10,18.90,11.10,6.30,1013.60,6.30,9.43,0.30
10/05/2011,312.00,0.40,354.00,3.60,93.00,1.20,13.20,12.70,94.40,18.40,11.50,7.20,1025.20,3.00,6.37,0.50
11/05/2011,203.00,0.50,36.00,25.20,486.00,32.40,11.80,11.60,97.40,17.60,8.80,4.30,1016.80,0.20,3.57,1.00
12/05/2011,85.00,3.40,41.00,17.00,293.00,0.20,17.00,15.80,87.90,19.00,11.80,12.90,1009.90,8.80,10.93,2.40
13/05/2011,270.00,1.70,15.00,20.60,584.00,6.80,11.10,10.70,94.90,17.40,8.90,3.90,1003.30,2.90,5.87,2.50
14/05/2011,225.00,2.10,19.00,11.30,386.00,19.40,12.50,12.10,94.80,19.90,10.70,7.00,1000.10,8.00,9.91,0.90
15/05/2011,59.00,6.90,231.00,19.60,340.00,3.40,14.30,13.50,90.70,17.30,11.40,6.10,994.40,3.90,5.94,0.80
16/05/2011,177.00,1.20,224.00,11.30,292.00,0.00,9.30,8.50,89.00,15.10,6.30,0.70,997.80,7.90,10.55,0.70
17/05/2011,273.00,2.90,246.00,20.10,458.00,0.00,14.40,11.10,64.10,17.70,9.30,4.90,997.90,7.70,8.83,2.00
18/05/2011,234.00,4.70,243.00,14.40,519.00,0.00,8.70,6.00,64.20,13.50,6.90,2.50,1018.20,9.00,10.85,1.80
19/05/2011,223.00,7.80,240.00,17.00,494.00,0.00,11.80,8.80,64.50,17.00,6.90,0.00,1023.20,8.60,10.23,1.40
20/05/2011,220.00,2.00,250.00,17.50,464.00,0.00,12.30,9.60,68.20,17.90,10.70,6.00,1022.70,8.60,10.10,0.60
21/05/2011,211.00,1.40,244.00,11.80,152.00,0.00,11.90,9.80,75.00,18.60,11.20,6.80,1026.60,6.30,8.54,1.50
22/05/2011,231.00,1.30,353.00,4.60,104.00,0.00,9.50,9.30,96.60,18.00,7.80,2.40,1028.40,8.90,10.06,0.90
23/05/2011,200.00,0.60,18.00,4.60,93.00,0.00,8.10,8.00,98.80,16.70,6.20,1.20,1024.60,4.90,8.83,0.60
24/05/2011,236.00,1.00,17.00,7.70,497.00,4.20,8.10,8.00,98.90,15.90,6.70,0.60,1021.00,1.10,5.17,1.00
25/05/2011,37.00,12.30,13.00,18.00,893.00,54.20,15.90,15.60,96.30,16.20,8.10,9.20,1009.90,0.00,0.52,1.30
26/05/2011,54.00,8.50,46.00,18.50,562.00,7.40,15.80,15.80,100.00,18.70,15.00,14.80,1000.60,3.80,6.91,0.60
27/05/2011,183.00,2.90,249.00,11.80,335.00,0.00,14.30,13.10,86.60,18.70,13.70,12.10,996.50,7.40,8.55,0.30
28/05/2011,329.00,0.00,225.00,13.90,405.00,0.00,9.70,8.60,85.40,15.40,6.70,2.70,1007.30,8.70,9.33,0.80
29/05/2011,209.00,3.90,236.00,17.50,698.00,0.00,8.00,5.50,64.80,13.80,4.50,0.10,1022.50,8.80,9.48,1.50
30/05/2011,234.00,8.20,228.00,14.40,361.00,0.00,11.70,8.80,65.10,15.60,8.10,8.40,1019.90,8.80,9.40,1.60
31/05/2011,262.00,0.80,248.00,16.00,402.00,0.00,8.10,6.40,76.50,16.00,3.30,-1.30,1020.10,8.90,9.37,-
1/06/2011,158.00,0.90,230.00,9.80,119.00,0.00,9.20,7.20,73.30,17.40,6.80,1.30,1023.80,8.80,9.10,1.10
2/06/2011,195.00,0.40,326.00,5.10,136.00,0.00,10.40,9.60,89.00,15.30,5.70,0.00,1033.90,7.10,8.92,0.40
3/06/2011,203.00,0.80,242.00,4.60,142.00,0.60,6.30,5.80,92.10,12.70,4.10,-1.30,1033.20,0.60,4.89,0.20
4/06/2011,231.00,1.20,47.00,12.40,396.00,14.20,9.90,9.60,95.60,15.40,6.20,1.20,1023.00,0.00,1.36,0.20
5/06/2011,34.00,7.30,42.00,11.80,212.00,9.80,15.00,15.00,99.40,17.40,9.90,10.20,1009.20,2.40,5.01,0.30
6/06/2011,144.00,0.30,61.00,7.20,269.00,6.20,12.30,12.30,99.40,15.60,11.90,11.80,1013.80,1.50,5.80,0.00
7/06/2011,48.00,1.40,41.00,9.80,287.00,2.60,13.40,13.30,98.90,16.20,11.90,10.80,1007.60,1.40,3.88,0.60
8/06/2011,195.00,1.60,150.00,5.10,97.00,0.80,9.50,9.40,98.10,16.60,8.20,3.50,1016.00,5.10,7.64,0.30
9/06/2011,276.00,0.30,343.00,4.60,100.00,0.60,10.60,10.40,97.40,14.80,9.60,5.80,1021.20,0.50,5.51,0.30
10/06/2011,279.00,1.90,51.00,12.40,161.00,13.80,10.50,10.10,94.80,13.70,9.40,6.60,1014.90,0.00,0.56,0.30
11/06/2011,223.00,1.00,262.00,4.60,104.00,1.40,8.40,8.40,100.00,12.80,7.40,5.40,1007.60,0.30,3.43,0.10
12/06/2011,96.00,0.10,251.00,11.80,418.00,0.00,8.70,8.40,96.30,14.50,6.80,3.30,1014.00,6.40,7.32,0.00
13/06/2011,237.00,3.70,228.00,14.90,385.00,0.00,11.80,9.00,66.10,14.50,8.70,5.80,1013.30,8.60,8.93,1.50
14/06/2011,242.00,1.00,246.00,13.40,540.00,0.00,6.20,5.60,90.20,14.70,3.60,-1.40,1015.30,8.60,8.62,0.60
15/06/2011,231.00,6.60,236.00,17.50,418.00,0.00,11.30,8.10,62.00,14.60,6.20,6.20,1014.40,7.10,7.78,1.20
16/06/2011,206.00,1.20,159.00,4.60,153.00,0.00,6.60,6.30,95.30,14.40,3.60,-1.10,1024.50,3.80,6.39,1.60
17/06/2011,242.00,1.10,281.00,7.20,130.00,6.00,6.30,5.70,91.30,10.90,5.10,0.30,1020.00,0.00,5.22,0.40
18/06/2011,222.00,1.50,26.00,17.00,602.00,31.80,8.50,8.40,98.60,15.80,5.60,4.10,997.30,0.20,1.36,0.40
19/06/2011,68.00,6.70,19.00,14.40,206.00,12.20,13.20,12.40,90.00,15.30,8.50,8.70,983.10,0.00,3.06,0.80
20/06/2011,307.00,2.40,42.00,7.20,116.00,0.00,11.50,11.30,96.90,15.70,11.20,10.50,1000.70,1.50,6.21,0.40
21/06/2011,228.00,1.30,18.00,4.10,100.00,1.20,8.20,7.90,95.50,15.50,7.70,2.50,1010.60,6.70,8.14,0.10
22/06/2011,231.00,1.10,12.00,7.70,312.00,12.00,8.10,8.10,99.30,14.80,7.40,1.20,1012.30,3.80,6.46,0.20
23/06/2011,48.00,7.50,44.00,14.90,255.00,11.40,11.90,11.80,98.10,13.00,8.00,8.20,1002.40,0.00,1.02,0.80
24/06/2011,20.00,0.50,206.00,4.10,131.00,0.20,4.00,4.00,99.30,12.20,3.00,-0.50,1006.50,1.50,5.94,0.00
25/06/2011,169.00,1.80,253.00,9.30,224.00,0.00,6.60,5.60,84.70,12.80,4.00,0.90,1007.50,1.80,5.37,0.10
26/06/2011,195.00,1.30,226.00,6.20,128.00,0.00,3.30,2.70,88.90,14.60,1.80,-3.40,1011.90,8.40,8.30,0.30
27/06/2011,225.00,0.90,251.00,5.10,188.00,0.00,2.50,2.50,99.30,12.80,0.10,-4.00,1013.70,7.80,8.06,0.20
28/06/2011,324.00,0.60,226.00,10.30,143.00,0.00,4.90,3.70,80.20,14.10,2.60,-0.80,1007.20,6.30,7.23,0.60
29/06/2011,262.00,1.20,219.00,6.20,154.00,0.00,6.20,4.50,74.20,15.40,1.80,-2.60,1020.10,8.40,8.55,0.60
30/06/2011,226.00,1.50,212.00,3.60,111.00,0.00,3.70,2.90,85.50,14.20,0.70,-4.10,1029.20,8.70,8.37,0.20
1/07/2011,147.00,0.20,226.00,3.60,102.00,0.00,3.30,3.30,99.10,13.10,2.00,-2.60,1025.70,8.70,8.43,0.30
2/07/2011,135.00,1.00,348.00,4.60,140.00,0.00,4.40,4.10,94.60,13.10,2.90,-2.30,1031.30,8.60,8.68,0.10
3/07/2011,186.00,0.80,23.00,4.60,103.00,0.00,1.50,1.50,99.30,11.70,0.10,-4.90,1030.60,8.70,8.75,0.40
4/07/2011,225.00,0.80,24.00,3.60,95.00,0.20,1.40,1.40,100.00,14.30,-0.40,-4.90,1021.50,8.70,8.69,0.70
5/07/2011,197.00,1.10,267.00,5.10,146.00,6.40,1.50,1.50,100.00,11.90,0.70,-4.30,1004.60,6.10,7.23,0.50
6/07/2011,245.00,0.90,280.00,9.30,133.00,0.00,4.50,4.50,99.90,11.40,1.10,-1.90,982.60,3.10,4.80,0.90
7/07/2011,254.00,1.50,30.00,16.00,466.00,4.80,4.60,4.40,96.60,13.00,2.40,-1.40,994.70,3.60,5.10,0.40
8/07/2011,220.00,3.90,225.00,13.90,277.00,2.80,5.40,4.10,79.80,11.60,4.40,0.10,990.90,7.60,8.33,0.10
9/07/2011,110.00,1.90,34.00,9.30,218.00,8.40,7.60,7.50,98.00,14.90,5.40,1.50,991.90,2.20,3.57,0.60
10/07/2011,121.00,2.50,359.00,13.40,404.00,6.40,6.60,6.10,92.10,12.40,5.10,0.80,992.60,3.20,5.38,0.10
11/07/2011,102.00,2.70,351.00,19.00,245.00,2.00,9.50,9.00,93.00,13.00,5.90,0.50,987.60,1.60,3.59,0.40
12/07/2011,130.00,1.30,341.00,11.30,234.00,17.20,3.80,3.50,94.40,10.70,2.50,-0.90,992.30,2.90,4.02,0.20
13/07/2011,234.00,3.20,233.00,9.30,148.00,8.40,4.10,4.00,97.90,9.60,1.40,-2.00,998.50,1.50,3.42,0.10
14/07/2011,65.00,2.40,225.00,17.00,264.00,1.20,5.80,5.80,99.20,11.20,3.80,-0.10,995.90,6.40,6.86,0.30
15/07/2011,186.00,2.20,243.00,8.80,229.00,0.00,3.90,2.50,76.50,10.40,0.20,-4.60,1006.90,8.90,9.43,0.70
16/07/2011,54.00,0.30,229.00,8.20,129.00,0.00,0.20,-0.20,91.50,12.90,-1.10,-6.50,1013.50,7.40,8.61,0.60
17/07/2011,231.00,0.90,240.00,3.60,100.00,0.00,2.60,2.50,98.80,13.70,0.30,-4.40,1023.70,8.90,9.37,0.60
18/07/2011,209.00,2.10,224.00,3.60,113.00,0.00,3.60,3.40,95.90,12.40,1.40,-3.30,1028.60,8.80,9.48,0.30
19/07/2011,200.00,0.40,222.00,5.70,137.00,0.00,5.70,5.50,97.20,14.40,3.60,-1.50,1031.10,7.00,9.24,0.40
20/07/2011,242.00,1.00,197.00,3.60,114.00,0.00,5.30,4.90,94.10,14.30,4.40,-1.00,1027.50,5.50,7.70,0.50
21/07/2011,265.00,2.70,130.00,11.80,277.00,0.00,6.60,5.60,84.80,13.20,4.20,-0.10,1023.80,2.00,6.08,0.40
22/07/2011,158.00,4.70,139.00,18.50,427.00,0.00,8.70,5.00,51.30,11.80,6.30,3.70,1017.50,3.90,7.43,0.40
23/07/2011,206.00,4.00,135.00,10.80,203.00,0.00,9.30,6.90,68.10,13.10,8.10,5.40,1004.00,0.00,4.32,0.50
24/07/2011,228.00,0.80,207.00,8.20,196.00,6.40,6.60,6.40,96.20,10.80,5.10,1.60,987.20,0.00,3.07,0.60
25/07/2011,226.00,5.30,199.00,13.40,300.00,0.00,2.80,0.40,58.30,9.40,1.60,-0.70,1001.90,7.70,9.97,0.40
26/07/2011,180.00,1.00,231.00,12.40,254.00,0.00,0.20,-0.60,84.30,11.20,-2.80,-8.90,1018.40,9.20,10.61,0.30
27/07/2011,208.00,0.60,351.00,4.60,169.00,0.00,3.10,2.80,94.00,11.90,-0.10,-4.80,1017.40,6.30,8.98,0.80
28/07/2011,242.00,1.90,249.00,14.90,416.00,0.00,8.90,6.50,67.90,13.90,1.30,-3.30,1017.90,7.10,9.47,0.20
29/07/2011,273.00,2.00,228.00,7.70,190.00,0.20,9.40,7.40,74.00,12.00,5.80,-1.40,1016.80,0.50,2.62,1.50
30/07/2011,14.00,2.80,275.00,8.80,193.00,0.00,8.50,6.70,74.90,15.30,3.70,-0.50,1013.30,9.40,10.56,0.90
31/07/2011,231.00,0.60,22.00,5.70,147.00,0.20,4.10,3.90,96.00,12.10,1.70,-2.70,1021.90,8.40,10.58,0.60
1/08/2011,200.00,0.30,18.00,5.10,98.00,0.00,2.10,2.10,100.00,12.80,-0.30,-5.00,1022.80,9.30,11.22,0.60
2/08/2011,189.00,0.50,356.00,3.60,87.00,0.00,2.20,2.20,99.30,13.10,-0.50,-4.30,1022.60,9.50,11.00,0.90
3/08/2011,144.00,1.20,11.00,4.10,111.00,0.20,4.20,4.20,99.20,13.10,1.00,-3.70,1022.70,9.40,11.19,0.70
4/08/2011,34.00,0.50,20.00,5.70,140.00,0.80,3.70,3.60,98.60,13.20,0.90,-3.70,1021.00,9.40,11.41,0.60
5/08/2011,231.00,1.00,30.00,5.10,158.00,0.00,7.80,7.50,95.40,13.70,3.70,0.10,1017.90,7.40,9.74,0.80
6/08/2011,180.00,1.40,198.00,8.80,192.00,3.00,5.00,4.90,98.90,13.90,3.70,-0.50,1012.90,7.30,9.31,0.60
7/08/2011,236.00,3.00,256.00,12.90,330.00,2.00,8.10,6.60,78.50,12.10,5.00,0.70,1003.40,7.70,9.55,0.70
8/08/2011,234.00,2.80,232.00,12.40,396.00,0.00,9.20,6.80,68.40,14.30,1.60,-2.70,1013.10,8.90,11.25,1.20
9/08/2011,259.00,0.80,239.00,8.20,116.00,0.00,7.30,5.50,74.00,14.40,3.00,-0.90,1018.70,9.70,12.35,1.60
10/08/2011,250.00,0.90,20.00,4.60,159.00,0.00,4.30,3.80,92.10,13.10,0.70,-4.20,1019.20,9.00,12.47,0.90
11/08/2011,237.00,1.40,181.00,6.70,209.00,5.40,6.80,6.00,88.30,10.00,3.90,-0.70,1012.80,0.00,2.75,1.00
12/08/2011,234.00,4.20,156.00,7.70,185.00,1.40,7.50,7.10,94.10,12.80,6.60,6.50,1009.40,0.10,5.27,0.90
13/08/2011,197.00,0.90,28.00,6.20,145.00,0.00,6.50,6.10,94.10,13.80,3.40,-0.50,1007.60,9.30,12.22,0.70
14/08/2011,161.00,1.90,200.00,16.50,434.00,0.80,8.00,6.20,75.40,13.70,3.40,-1.50,1001.90,6.70,10.80,0.90
15/08/2011,228.00,4.10,217.00,22.10,559.00,0.00,3.20,0.20,48.70,6.10,0.70,-3.10,1002.50,8.30,12.16,0.90
16/08/2011,200.00,1.30,239.00,10.80,193.00,0.00,2.10,-0.20,61.20,11.00,-2.20,-6.00,1008.70,6.70,10.79,0.40
17/08/2011,20.00,0.60,224.00,7.70,143.00,0.00,4.60,2.70,68.70,13.60,-0.20,-6.20,1016.20,9.90,13.32,0.50
18/08/2011,56.00,0.70,19.00,6.20,204.00,0.00,5.00,3.00,68.20,13.30,-0.70,-6.20,1019.40,10.00,13.36,0.80
19/08/2011,161.00,1.10,26.00,6.20,182.00,0.00,4.70,2.60,67.10,13.70,-0.20,-3.70,1025.10,10.00,13.89,1.00
20/08/2011,259.00,0.90,26.00,4.60,147.00,0.00,2.70,2.10,89.30,12.30,-0.10,-6.00,1028.60,9.40,14.13,1.10
21/08/2011,48.00,0.40,41.00,5.70,136.00,0.00,4.30,4.10,96.60,13.90,0.40,-5.00,1027.10,9.60,13.84,1.10
22/08/2011,208.00,0.80,9.00,5.70,137.00,0.00,4.40,4.20,97.20,13.30,1.70,-4.30,1033.90,9.80,14.09,1.10
23/08/2011,211.00,0.80,15.00,5.10,211.00,0.00,5.90,5.50,93.50,15.10,1.90,-2.90,1034.50,10.20,14.39,1.30
24/08/2011,254.00,11.00,251.00,17.00,496.00,0.00,12.10,8.70,60.40,17.10,2.80,-1.40,1025.80,10.30,14.60,1.90
25/08/2011,214.00,1.20,232.00,10.30,236.00,0.00,12.00,9.10,65.70,16.40,5.80,-0.10,1025.30,9.80,12.79,1.90
26/08/2011,149.00,1.00,242.00,8.20,176.00,0.00,9.50,7.70,76.00,16.00,3.90,-1.50,1022.70,9.30,14.32,1.60
27/08/2011,203.00,1.20,29.00,9.30,164.00,0.00,7.90,7.00,86.80,16.60,3.70,-0.80,1021.20,9.50,14.14,1.80
28/08/2011,203.00,0.70,14.00,5.10,148.00,0.00,9.90,8.90,86.30,14.60,3.10,-1.40,1024.50,4.40,10.65,1.30
29/08/2011,107.00,1.40,38.00,7.20,179.00,1.20,10.30,9.60,90.50,13.50,8.10,5.10,1024.40,0.00,4.17,1.50
30/08/2011,242.00,0.60,28.00,9.80,200.00,0.00,9.10,8.60,92.60,16.00,5.40,1.10,1013.50,7.80,14.21,1.40
31/08/2011,234.00,1.10,246.00,13.90,414.00,0.00,8.40,8.40,99.50,16.10,7.60,1.70,1011.20,8.30,14.45,1.80
1/09/2011,239.00,7.00,249.00,12.90,364.00,0.00,11.10,7.50,57.10,14.30,3.40,-2.30,1007.30,4.90,12.39,1.30
2/09/2011,194.00,2.00,7.00,8.80,413.00,0.00,7.70,4.60,56.40,12.30,2.90,-1.80,1014.90,10.50,16.63,1.80
3/09/2011,239.00,3.00,228.00,14.40,440.00,0.00,9.70,6.40,58.20,15.80,4.90,0.50,1020.60,10.60,16.53,2.30
4/09/2011,14.00,0.70,218.00,8.20,148.00,0.00,9.60,7.20,69.00,15.40,3.40,-1.80,1026.70,9.70,15.95,2.30
5/09/2011,265.00,0.70,15.00,7.20,200.00,0.00,7.70,6.60,84.50,14.70,3.40,-1.70,1033.30,10.20,16.63,1.30
6/09/2011,273.00,1.00,350.00,6.70,161.00,0.00,8.40,7.90,93.20,15.50,4.90,-1.00,1031.00,10.10,16.63,2.00
7/09/2011,259.00,0.80,29.00,7.20,194.00,0.00,7.50,7.00,93.00,14.50,3.20,-2.20,1028.40,10.40,16.70,2.10
8/09/2011,31.00,2.10,18.00,7.20,221.00,0.00,10.80,8.70,73.30,16.70,4.20,-1.00,1021.80,9.70,16.84,2.10
9/09/2011,245.00,2.50,24.00,8.80,208.00,0.00,11.20,10.80,94.40,16.30,6.60,0.80,1014.50,7.80,15.23,1.90
10/09/2011,205.00,1.60,44.00,7.20,257.00,0.40,7.80,6.10,75.90,13.80,2.30,-3.10,1013.50,1.20,7.68,1.80
11/09/2011,68.00,5.00,48.00,19.00,319.00,21.00,11.60,10.10,81.30,11.90,7.80,6.00,999.70,0.00,1.41,1.00
12/09/2011,226.00,1.50,228.00,13.40,261.00,1.00,8.60,8.60,100.00,16.40,4.50,0.90,985.70,6.70,16.18,1.70
13/09/2011,194.00,2.30,249.00,19.00,362.00,1.60,9.90,8.30,79.40,13.90,6.60,1.60,997.30,7.40,15.82,1.80
14/09/2011,197.00,3.80,234.00,13.90,449.00,0.00,9.40,7.50,74.60,14.60,3.70,-0.70,1002.40,10.60,17.51,2.00
15/09/2011,28.00,2.00,248.00,13.40,320.00,3.40,10.50,9.20,82.80,15.10,4.70,-0.70,999.50,6.00,12.01,1.90
16/09/2011,203.00,2.20,226.00,17.50,301.00,0.00,8.90,7.40,80.30,14.60,4.10,0.00,1000.10,9.50,16.42,1.70
17/09/2011,234.00,3.10,245.00,9.80,247.00,4.60,10.00,7.50,68.20,16.00,3.80,-1.20,1005.90,9.50,19.00,2.80
