Day_Local_Date,WDir_Deg,WSpd_m/s,GustDir_Deg,GustSpd_m/s,WindRun_Km,Rain_mm,Tdry_C,TWet_C,RH_%,Tmax_C,Tmin_C,Tgmin_C,ET10_C,Pmsl_hPa,Sun_Hrs,Rad_MJ/m2,Evaporation_Amount_mm
30/07/2009,250,3.1,310,8.8,186,0,10.3,7.1,59.8,14.2,3.1,-1.6,3.9,1003.9,6.6,8.3,0.8
31/07/2009,48,2.5,290,21.6,399,0,11.2,7.6,57.3,19.1,2.6,-1.1,3.8,998.6,6.1,8,1
1/08/2009,130,0.8,80,6.2,151,0,6,4.4,75.5,16.2,1.8,-2.6,4.3,1002.7,3.8,6.7,1.9
2/08/2009,40,5.1,300,18.5,279,0,7.1,5.5,77.3,15.9,-0.3,-5,3.2,1003.9,2.3,5.1,1
3/08/2009,170,0.5,56,9.3,374,0,1.5,1.2,93.8,12.9,-2.4,-5.7,2.7,1012.2,8.6,9.5,1.1
4/08/2009,34,3.6,210,18.5,291,0,12.7,8.7,54.9,16.4,1.9,-0.1,5.1,1004.2,5.2,7,1.3
5/08/2009,245,1.7,180,16,230,0,6,5.2,87,16.1,-0.5,-4.7,3.2,1013.9,4.3,6.3,1.2
6/08/2009,360,1.4,60,7.7,230,0,-0.2,-0.2,99.4,10.9,-3.8,-6.6,2.7,1028.4,8.2,9.2,0.9
7/08/2009,293,1,60,10.3,405,0,1.7,1.7,100,14.2,-2.1,-4.4,2.7,1028.8,8.3,10,0.9
8/08/2009,48,2.5,80,9.8,269,0,5.2,5.2,100,12.6,1.8,1.1,5.4,1024.3,7.3,9.8,1.5
9/08/2009,357,1.3,50,7.7,268,0.4,1.3,1.3,100,14,-1,-3.2,4.3,1027.3,8.1,9.1,0.8
10/08/2009,37,3.2,70,11.3,323,0,4.8,4.8,100,12.4,0.8,-2.9,3.8,1028,4.6,8.5,1.3
11/08/2009,74,2.7,60,5.1,157,0,7,6.5,91.9,15,0.5,-1.8,3.8,1025.5,2.3,6.4,0.7
12/08/2009,211,4.5,213,8.8,293,14.4,7.4,7.4,100,11.6,2.6,-0.1,4.9,1025.2,0.5,5.6,0.7
13/08/2009,245,2.1,230,6.2,278,1.8,7.3,7.3,100,9,6.9,6,7,1028.6,0,3.1,0.4
14/08/2009,45,4.9,60,8.8,326,0,7.9,7.9,99.9,9.2,7.3,7.4,7.6,1022.5,0,3.1,0.3
15/08/2009,282,0.9,200,6.2,204,2.6,6.7,6.7,100,7.9,6.4,6.6,7.5,1010.3,0,1.7,0.3
16/08/2009,214,1.6,200,7.7,311,2.8,7.6,7.6,100,9.4,6.7,7.3,7.6,1005.6,0,2.5,0.2
17/08/2009,220,3,50,6.7,296,0,9.4,9.4,100,14,7.6,7.6,8.4,1009.6,4.2,7.7,0.3
18/08/2009,59,3.2,180,13.9,290,7.2,7.8,7.8,100,9,6.2,6.4,8.3,1004,0,1.7,0.8
19/08/2009,301,1,260,4.6,77,0,3.1,3.1,100,15.4,-1.6,-4.5,4.3,1018.8,9.2,12,0.1
20/08/2009,3,0.8,60,9.8,304,0,4.1,3.9,95.9,12.7,-1.6,-4,4,1020.5,9.5,12,1
21/08/2009,3,1.1,50,11.3,527,0,5.9,5.9,100,11.9,2.8,0.5,5.9,1021.8,6.3,9,1.2
22/08/2009,56,6.1,40,11.8,462,0,9.5,9.1,94.7,13.3,5.7,6.9,8,1018.4,6.8,11.1,1.1
23/08/2009,28,3.8,360,9.8,177,0.6,12.2,8.9,62,14.7,6.9,3.8,7.8,1011.2,0,3.9,1
24/08/2009,273,1.7,60,7.2,414,0,7.9,7.8,98.6,15.8,4.7,2.8,7.3,1016.9,8.4,12,1.1
25/08/2009,28,8.6,320,16,569,8.4,15.6,11.2,55.3,21.3,7.7,5.6,8.8,1002.3,8.7,11.2,1.7
26/08/2009,296,8,300,23.7,512,0,16.6,11.2,47.3,17.7,10.8,6.9,9.2,986.9,10.4,13.3,3.4
27/08/2009,321,6.1,290,17.5,432,0,14.4,9,43.4,16.3,7.8,3.3,7.7,992.3,8.8,11.5,3.5
28/08/2009,316,5.3,280,21.1,496,0,16.2,10.8,47.1,19.1,4.1,-1.6,6.2,1002,9.7,13.2,3.1
29/08/2009,290,0.9,320,13.9,351,0,11.5,9.1,70.5,19.3,5.3,0.7,7.3,1009,9,12.5,2.8
30/08/2009,17,5.6,360,16,514,17.2,13.5,8.5,46.3,18.4,7.2,2.7,7.8,1000.2,3.3,8.8,2.5
31/08/2009,313,3.6,180,17,423,0.2,8.9,8.8,98.1,16.6,8.1,6,8.7,988.4,7.7,12,3.4
1/09/2009,299,11.6,300,22.1,656,0,12.7,9.2,60.2,16.7,4.5,0,7.1,996.9,9.8,14.3,2.2
2/09/2009,301,5.9,290,14.9,367,0,11,7.1,52.7,15.8,3.2,-1.7,6,1006.2,10.4,15.3,3.1
3/09/2009,239,3.9,190,12.9,319,0,7.8,5,61.1,10.7,2.1,-2.5,5.2,1027.6,10.3,14.6,2.6
4/09/2009,40,1.9,60,11.3,358,0,3.6,2.3,77.5,10.7,-3.9,-7.1,3.3,1037.1,9.5,15.3,1.9
5/09/2009,234,0.7,180,6.2,124,0,5.5,5.1,93.3,13.9,-3.3,-6.7,3.2,1030.5,10.1,15.6,1.5
6/09/2009,9,1.1,60,9.8,366,0,3.7,3.7,100,12.4,-3.1,-5.6,3.5,1028.3,10.1,15.3,1.3
7/09/2009,29,3,70,7.2,235,0.2,8,7.8,96.8,12.4,1.9,-0.9,5.7,1024.1,6,12.7,1.6
8/09/2009,6,0.8,50,5.1,125,0,7.7,7.7,100,21.1,2.5,0.2,6.7,1024.6,10.2,15.5,1.1
9/09/2009,211,0.8,70,5.7,101,0,9.2,6.8,68.6,19.5,-3.5,-6.9,4.3,1027.7,8.2,14.3,2
10/09/2009,40,1.7,75,6.7,217,0,7.3,6.8,92.2,16.1,-2.7,-5.8,4.4,1024.8,0.6,8,1.6
11/09/2009,51,2.7,300,9.3,259,0,17,13.2,62.2,20.2,7.2,3.2,8.2,1016,9.1,13.8,1.1
12/09/2009,79,0.5,60,7.7,183,0,9.8,8.7,86.1,19.4,5.5,1.5,8.1,1016.5,7.8,14.6,2.3
13/09/2009,3,0.8,50,9.3,298,0,13,11.1,77.9,20.8,3.2,-0.8,7.7,1020.7,10.2,16.4,2.2
14/09/2009,295,7.5,290,16,511,0,20.5,11.5,26.5,23,7.5,5.3,9.3,1014.6,0,5.2,2.3
15/09/2009,186,9.4,280,17,394,0,12.1,8.7,60.2,16.1,8.7,3.2,9.8,1018.3,9.4,15.5,3.5
16/09/2009,20,1.3,190,7.2,192,0,8.5,7.8,90.8,17.1,2.7,-2.3,7.5,1015.6,4.3,11.1,3.3
17/09/2009,195,0.6,70,12.4,522,0,10.2,8.2,74.7,16,1.6,-1.9,7.4,1021.5,9.8,17.2,1.7
18/09/2009,318,12.4,320,20.1,434,3.6,15,9.9,47.7,19.8,5.9,3.2,10,1006.6,1,8.2,2.4
19/09/2009,197,5,60,9.3,384,0,9.2,7.2,73.9,13.5,5.9,3,8.9,1022.9,7.8,15.1,3.1
20/09/2009,79,6.4,70,14.9,510,0,9.9,8.1,76.2,13.6,4.6,1.9,7.8,1017.6,10.8,18.4,2.5
21/09/2009,20,2,70,7.7,130,0,10.5,9.7,89.7,19.4,1.1,-2.8,7.6,1007.6,10.1,16.5,2.6
22/09/2009,121,1.1,180,14.9,347,0.6,15.8,10.5,47.5,17.1,4.3,-0.5,9.1,998.6,7.5,13.7,1.9
23/09/2009,62,4.3,190,17,359,5.2,9.7,8.7,86.8,13.9,0.2,-2.8,7.4,1003.3,5.9,12.6,2.3
24/09/2009,237,1.1,60,10.3,415,14,5.1,4,81.8,8.3,2.4,-0.4,7.2,1014.2,0,5.5,1.2
25/09/2009,74,8.7,70,16,472,4,7.8,7.8,99.2,9.6,4.4,3.9,7.8,1008.1,0,4.5,1.1
26/09/2009,203,4.4,190,8.2,247,0.2,9.6,8.5,85.6,12.5,4.6,2,7.9,1005.9,8.8,15.9,0.2
27/09/2009,354,0.2,60,10.3,407,2.8,7.3,7.3,99.6,10.1,2,-0.7,7.2,1005,1.7,7.3,1.8
28/09/2009,250,2.5,70,9.8,330,2.2,9,9,100,11.7,7.4,7.7,9.1,1000.5,0,4.2,0.3
29/09/2009,74,4.1,70,8.8,376,0.4,9.6,9.2,94.2,14.1,4.8,1,8.5,1000.4,5.9,14.6,0.5
30/09/2009,242,6.5,190,11.8,390,0,9.1,8.8,96,13.6,8.8,8.4,9.9,1000.6,2.3,9.7,1.5
1/10/2009,282,1.4,50,9.8,287,0,9.8,9.6,97.2,15.4,8.7,8.3,10.2,1003.7,5.9,14.4,1.7
2/10/2009,304,3,320,14.4,386,0,14.1,11.2,68.5,21.7,6.5,3,9.6,996.2,9.2,18.7,2.2
3/10/2009,43,2.1,270,17,504,0,9.1,7.7,80.9,16.9,2.9,-0.5,8.7,997.7,10.7,20.4,3.5
4/10/2009,181,6.9,180,17.5,424,2,7,5.6,79,9.5,3.6,1.1,7.9,1014.4,10,15.9,3.2
5/10/2009,346,1.4,200,7.2,162,0,4.5,4,91.9,9.1,1.4,-0.7,6.9,1023.9,0.7,8.8,2.3
6/10/2009,192,1.5,190,12.9,379,0,5.5,4.6,85.7,10.8,0.5,-2.6,6.9,1018.3,6,15.6,1
7/10/2009,245,3.1,170,8.2,294,0,8,6.3,75.8,13.6,4.3,2.5,7.9,1020.4,11.4,20.5,2
8/10/2009,155,0.8,180,8.2,281,19,9.2,8.2,86.7,14.4,6.6,4.1,9.1,1010.4,4,13,3
9/10/2009,251,3.3,170,13.4,405,8.6,3.8,3.7,98.7,6.6,3.8,4.7,8.5,1009.3,0,4.1,2.2
10/10/2009,248,1.4,210,13.9,373,0,5.3,4,79.8,13.3,3,1.6,6.6,1010.8,5.3,14.2,0.8
11/10/2009,76,0.8,60,9.3,339,0,8.3,6.6,76.6,13.9,0,-2.6,6.8,1009.3,12.8,22.9,2.7
12/10/2009,51,4.5,60,7.7,277,0,11.7,9.9,78.2,17,4.6,1.8,8.5,1007.7,11.7,23.3,2.7
13/10/2009,273,0.8,60,9.3,294,0,9.1,8.9,97.3,15.6,6.6,5.2,10.4,1006.9,9.5,22.3,3.3
14/10/2009,51,1.8,40,13.9,366,0.4,8.7,8.1,91.2,16.9,5.4,3.8,10.7,1003.1,3.3,11.5,3.1
15/10/2009,56,2,60,11.3,292,0,15.1,10.5,52,20.9,6.9,1.8,9.7,1002.1,12.7,22.5,2.2
16/10/2009,214,2,70,5.7,216,1.6,10.6,10.3,95.7,13.1,9.2,7,11.6,1003.9,0,7.7,4.3
17/10/2009,197,1,60,7.2,314,0.8,10.5,9.7,89.8,12.2,9.2,8.9,11.7,1004.9,0.1,7.9,1.2
18/10/2009,194,4.4,180,11.3,325,0.6,8.7,8.5,96.8,11.7,8,8.2,10.9,1005.9,4.2,11.6,1.4
19/10/2009,20,2.6,190,18,452,7,6.8,5.8,85.3,13.5,-2.3,-4.1,7.3,1008.4,6,17.8,1.7
20/10/2009,225,4.5,203,14.9,381,0,8,6.4,77.1,11.8,5.7,5.8,9.6,1015.2,11,21.6,1.7
21/10/2009,34,2.6,290,14.9,399,0,8.9,7.5,80.8,17.5,2.4,-0.3,8.8,1014.3,7.7,17.8,3.4
22/10/2009,231,3.4,300,14.9,257,1.8,10.1,8.9,84.5,13.6,8.5,5.3,10.4,1012.9,0.8,8.2,3
23/10/2009,240,3.2,180,9.8,239,0.2,8.3,7.5,89.4,12.9,7,6.4,10.1,1021.7,9.5,19.6,1.7
24/10/2009,45,1.8,60,11.8,494,0,8.7,7.9,89.3,14.1,-0.7,-3,8.3,1020.7,12.3,23.7,2.8
25/10/2009,43,3.6,70,10.3,357,0,10.9,10,88.3,16,5.9,3.3,10.5,1012.8,12.1,25.3,2.3
26/10/2009,239,3.5,220,10.8,557,19.6,11.6,10.4,85,15.9,7.8,3,11.9,1010.4,6.9,17.6,3.5
27/10/2009,223,6.8,210,16,399,0.2,8.5,7.5,86.7,12.5,6.3,6.2,9.9,1014,7.3,17.2,3
28/10/2009,62,5,180,18,603,20.2,12.2,9.5,68.1,21.6,3.2,-1.1,9,1005.3,10.1,22.4,2.7
29/10/2009,225,8.1,200,17,391,0.6,7,4.2,60.3,12.6,3.4,2.3,8,1013.4,5.3,16.5,4.7
30/10/2009,197,4.4,170,12.4,337,0,10.6,8.5,73.2,13.9,3.6,-0.2,8.8,1019.9,12.2,24.4,3.2
31/10/2009,65,1,90,9.3,276,0,11.1,8.2,65.1,14.9,5.8,2.1,10.7,1025.8,12.8,25,3.1
1/11/2009,76,3.5,60,8.8,315,0,11.6,10.5,87,17.6,6,3.4,11.4,1020,5.8,19.2,3.9
2/11/2009,200,1.2,180,11.3,372,0,17.5,13.2,58.9,19.3,8.5,6.8,12.4,1004.8,12.1,25.5,3
3/11/2009,71,3.8,50,15.4,583,0,12.1,10,75.1,17.7,6.2,2.4,12.2,1012,3.6,18.2,4.5
4/11/2009,321,10.9,310,22.6,597,0,17.2,12,50.3,25,9.4,7.2,12.4,996.1,6.5,17.1,3.5
5/11/2009,48,7.7,60,11.8,368,0,13.3,10.4,67.4,16.6,8.6,6.2,12.1,1007.4,13.4,27.3,5.7
6/11/2009,23,1.2,180,14.4,307,0,12.6,9.9,69.2,16.5,4.5,0.7,12.1,1019.4,13.3,27.9,4.8
7/11/2009,45,0.7,100,11.8,310,0,13.8,11.7,76.9,21.8,2.4,0.3,12.4,1022.1,11.1,25.3,4
8/11/2009,147,1.6,50,9.3,320,0,12.6,10.8,78.3,18.2,9.1,8.6,14.3,1025.6,11.1,25.6,3.9
9/11/2009,178,7.2,170,13.4,370,0,9.9,8.7,84.4,11.2,9.7,8.6,14.5,1015.5,0.1,6.7,4.4
10/11/2009,43,3.9,80,9.3,420,1,9.7,8.4,83.2,15,3.1,-1.8,11.7,1010.7,6.9,20,1.7
11/11/2009,181,7.9,200,17,332,0.2,9.5,8.1,82,15.1,4.7,2.7,12.6,1007.3,6.6,18.2,2.9
12/11/2009,290,2.1,60,12.4,357,0,11.7,8.2,58.8,16.6,2.2,-1.5,11.3,1011.6,12.7,27.9,3
13/11/2009,296,3.6,180,25.2,350,0.6,16.5,10.4,41,17.8,4.1,0.6,13,1001,3.5,14,4.4
14/11/2009,46,6.3,290,18.5,547,0,11.8,9.4,71.4,18.5,0.3,-2.3,10.6,1006.2,5.4,16.5,3.1
15/11/2009,287,2.4,300,14.9,318,0,12.8,11.5,84.1,18.7,10.3,6.6,13.4,991.9,11.9,25.2,2.8
16/11/2009,307,5.1,290,11.3,4,0,14.3,8.5,39.4,17.2,1,-3.2,12.5,994.1,10.3,19.1,4.5
17/11/2009,56,2.7,70,14.4,5,1,12,9.6,71.3,16.6,-0.7,-3.8,11.5,1003.3,12.2,26.5,2.7
18/11/2009,217,5.3,220,8.8,4,0.2,10.6,9.7,88,15.8,9.4,9,13.8,1004.2,1.9,12.8,3.1
19/11/2009,250,2.8,50,12.4,5,0,12.9,11.5,83.6,19.1,10.5,9.2,13.7,1009.7,6.1,20.1,2
20/11/2009,71,3.1,300,15.4,4,0,16.2,13.9,76.2,26.1,11.1,9.9,14.6,1005.2,9.1,23.4,3.2
21/11/2009,273,6.3,200,17.5,5,1.4,23,14.4,34.1,29.3,10,7.4,15.8,999.2,2.2,14.9,4.2
22/11/2009,161,1.1,40,10.3,6,1.6,8.9,8.8,98.1,14.3,8.8,8.3,14.4,1015.9,0.9,14.6,3.2
23/11/2009,56,9.4,220,17,5,0,13.1,12,87.2,26.3,8.8,8.9,13.6,1010.5,2,15.3,2.1
24/11/2009,59,8.1,217,14.4,474,0,16.7,11.9,53.3,20.3,10.3,7.6,15.3,1011.2,12.2,29,2.9
25/11/2009,62,3.7,293,19,527,0,17.6,12.9,54.9,26.7,7,4.2,15.4,1009.9,14.4,29.42,6.5
26/11/2009,12,4.6,295,14.4,492,0,15.8,13.1,71.7,17.8,11,8.7,17,1004.5,13.1,29.52,6.8
27/11/2009,62,9.4,311,22.1,540,4.4,14.6,12.3,74.9,26.2,8.6,5.3,16.2,1005.4,3.3,16.09,5.4
28/11/2009,355,1.8,50,11.8,330,4.8,8.1,8.1,99.5,12.5,8,8,14.8,1003,0,8.77,4.8
29/11/2009,172,2.6,78,9.8,350,2,12.5,11.1,83.5,15.3,2.2,0.4,12.5,1003.9,3,10.35,1.7
30/11/2009,70,4.2,96,8.2,355,8,8.7,8.5,96.7,11,7.6,7.6,11.8,1011.6,0,4.17,1.2
1/12/2009,48,5.8,53,12.4,458,5.8,11,10.9,98.2,14.7,8.5,8.4,12,1013.2,0,8.89,0.8
2/12/2009,208,5.2,182,11.8,394,3,10.9,10.9,99.9,13.7,10.9,10.9,13.2,1012.2,0,8.49,1.4
3/12/2009,192,3.4,183,7.7,225,0,9.2,6.8,68.6,14.1,7.6,7.2,11.5,1022.9,3.5,18.57,1.5
4/12/2009,350,2.6,59,14.9,563,0,9,7.4,78.2,15,3.5,0.5,11.5,1023,9.7,25.5,3.5
5/12/2009,57,5.7,68,9.8,376,0,13.8,11.9,78.3,17.7,9.3,7.7,12.8,1016.1,12.1,29.04,4.2
6/12/2009,59,2.7,190,12.9,250,2.8,16.1,14.6,84,21.5,12.1,12,15.9,1005.6,0.9,11.19,4.9
7/12/2009,222,1.9,70,12.9,494,0,12.2,12.1,99,19.7,8.4,5.8,14.1,1011.5,11.3,27.33,2.5
8/12/2009,28,2.8,291,13.4,406,0,14,13.5,94.5,27.6,12.4,12.2,15.6,1007.4,6.2,19.32,4.4
9/12/2009,6,8,45,16,604,0.6,21.3,16.3,57.4,27.9,10.5,8.6,16.5,1005,3.9,17.5,5.2
10/12/2009,189,4.2,226,11.3,350,0,12.9,12.9,100,15.7,12.4,12.3,16.4,1014,0,9.3,5.2
11/12/2009,29,1.5,327,9.8,335,0,13.7,13.5,98.1,23.9,12.6,12.7,15.7,1006.7,1.4,11.33,1.7
12/12/2009,355,6.6,279,20.6,449,0,19.8,13.3,43.7,26.4,13.7,13.9,16.5,988.8,10.7,26.74,3
13/12/2009,268,2.4,291,19.6,554,0,18,12,45,23.3,7.8,4.4,15.6,998.2,5.8,21,7.7
14/12/2009,51,1.1,89,16.5,439,14.2,15.1,11.9,66.4,17.2,7,2.4,15.5,1003.8,8.3,18.55,6
15/12/2009,239,3.9,237,11.3,289,0,9.4,7.9,80.5,15.9,6,5.8,12.8,1015.1,8.5,25.22,3.3
16/12/2009,223,0.9,173,11.3,276,0,14,9.9,56.2,20.6,4.9,3.9,13.4,1013.7,8,22.95,4.3
17/12/2009,71,4.3,68,12.4,443,0,14.9,12.4,73.1,19.4,5.7,3.5,14.3,1020.8,10.5,25.9,4.4
18/12/2009,59,3.4,295,19.6,544,0,19,14.1,55.5,29.6,8.1,4.1,15.2,1006.7,5.6,18.73,4.3
19/12/2009,192,2,238,13.9,431,0,13.4,12.1,84.6,23.9,11.1,11,16.3,1010,10.5,25.88,5.9
20/12/2009,208,3,177,21.1,467,6.4,20.4,13.6,41.9,23.1,10.6,7.8,17.7,997.1,8.1,20.07,5.9
21/12/2009,228,6.9,194,13.9,350,0,11.4,7.7,55.9,15.2,5.9,4.3,13.2,1017.1,13.9,31.34,6
22/12/2009,37,4.2,57,13.4,597,0,13.4,10,62.5,17.7,6.8,2.8,14.5,1021.3,14.7,31.31,5.5
23/12/2009,79,4,69,11.3,251,0,15.7,13.6,78.1,24.8,12.7,11.8,16.9,1018.8,11.6,28.99,6.2
24/12/2009,262,0.6,56,13.4,523,0,17.8,12.6,51.2,23.1,8.6,5.1,17.4,1024.1,13.3,28.88,6
25/12/2009,79,4.5,60,8.2,239,0,17.4,15.6,82,24.9,13.1,11.5,18.1,1020.6,10.9,27.39,6.6
26/12/2009,79,1.6,310,12.4,326,1,16.4,13.6,71.4,29.3,13.3,10.7,18.1,1018,1,13.93,5.5
27/12/2009,211,7.6,212,12.4,350,0,13.8,13.6,98.1,15.3,13.2,13,17.8,1017.1,0,10.92,4.6
28/12/2009,59,6.2,62,12.4,503,0,14.6,12.5,76.9,17.9,10.5,8.6,16.5,1020.4,1,13.5,1.8
29/12/2009,200,2.7,61,8.8,298,0,15.9,15.1,91.4,23.9,14.3,14.4,17.4,1009.3,11.2,26.51,3.1
30/12/2009,186,10.8,176,18,411,5.8,15.3,12,65.8,18.2,8.9,6.7,17.1,1003.2,5.3,15.77,5.5
31/12/2009,312,1.7,54,10.8,316,0,10.5,8,68.8,19.1,4.7,2.4,12.8,1015.8,9,26.9,3.6
1/01/2010,48,3.2,294,22.1,495,0,18.9,14.2,56.7,32.4,7.2,3.8,15.2,1010.3,9.9,26.3,5
2/01/2010,299,4.6,295,21.6,653,0,26.7,18.5,41.8,32.8,16.6,13.9,19,997,7.1,24.04,7.1
3/01/2010,62,9.2,63,13.4,406,0,15.5,14.3,86.6,29.4,10.9,10.9,17.5,1001.1,1.8,14.71,9.1
4/01/2010,175,2.3,193,19,379,0.2,17.5,14.5,70.1,25.7,10.8,8.6,18.1,996.3,9.7,23.97,4.4
5/01/2010,358,0.8,61,12.4,351,0,13.8,10.4,62.1,19.4,9.4,8,17.4,1015.9,12,29.73,5.8
6/01/2010,37,1.3,315,18,593,0,16.7,14.2,74.6,27.7,8.9,6.6,17.5,1013.5,7.9,23.07,5.8
7/01/2010,68,7.2,298,20.1,470,0,20.6,14.7,49.3,28.5,16.7,16.5,19.6,1004.6,6.9,19.13,6.2
8/01/2010,265,4.9,191,13.4,354,2,16.4,9.4,32.9,20.7,9.7,8.1,17.6,1007.4,7.4,17.87,7
9/01/2010,48,2.1,61,13.4,426,0,12.8,9.7,64.6,19,7.8,5.6,15.5,1019.3,9.1,25.21,5.4
10/01/2010,46,6.1,198,19.6,408,3.2,17.7,12.6,51.9,23.4,12.6,11.6,17.4,1001.3,1.7,10.76,5.3
11/01/2010,315,2.8,189,12.9,448,7,13.4,10.7,69.7,19.1,5.8,2.9,14.6,1000.9,4.7,18.98,4.3
12/01/2010,211,7,197,14.9,457,0,11.1,10.5,91.8,17,10.1,9.8,14.2,1009.4,10.7,25.18,4
13/01/2010,194,1.3,44,8.8,421,0,13.2,11.9,84.7,17.8,8.9,7,15,1011.8,0.1,13.2,4.5
14/01/2010,105,4.9,211,14.4,379,1.4,16.7,14.5,77.3,20.1,12.9,11.8,15.9,1007.9,2.9,7.36,2.6
15/01/2010,293,1.1,170,9.8,456,0,14.8,12.6,76.5,20,10.6,8.4,14.8,1020.5,9,25.04,2.3
16/01/2010,211,6.4,190,12.9,606,2.6,12.7,10.4,73.5,14.3,9.5,8.8,15.1,1020.8,0.5,8.91,5.1
17/01/2010,234,5.6,229,10.3,266,0,11.9,11.9,99.5,16.1,10,9.9,14,1015.4,0,8.89,2.6
18/01/2010,51,3.1,52,9.3,318,0,14.5,14.3,97.1,19.8,11.8,12.5,15.7,1013.3,1.1,12.4,1.4
19/01/2010,71,3.2,80,9.3,359,0,14.9,14.5,95.7,19.3,13.7,13.6,16.3,1013.7,2.3,14.4,2.4
20/01/2010,68,2.2,62,7.7,281,0,15,14.8,98.1,22.9,14.1,14.1,17,1008.8,4.1,18.44,2.9
21/01/2010,74,4.8,91,9.3,400,0.4,17.1,16.6,95.2,22.6,14.7,13.9,18.1,997,1.3,12.75,3.8
22/01/2010,211,7.1,210,14.4,721,15.6,15.5,15.5,100,15.5,14.2,12.9,17.9,1001.6,0,6.02,2.7
23/01/2010,217,8.1,216,13.9,361,0.2,11.6,11.6,100,15.2,11.4,11.4,14.4,1010.4,0,6.86,0.6
24/01/2010,23,2.7,187,14.9,286,0,13.2,13.2,100,18,11.4,10.7,14.8,1003.2,0.2,9.1,1.3
25/01/2010,62,3.3,76,13.9,530,0,15.2,12.9,74.9,19.4,11.7,11.2,15,1016.8,11.3,27.13,1.6
26/01/2010,6,1.4,62,11.3,518,0,13.9,13.5,95.7,20,12.8,11.8,16,1020.8,6.4,19.23,5.6
27/01/2010,65,6.4,62,10.8,433,0,16.6,15.6,89.7,20.9,13.9,15.1,17.6,1017.9,8.8,23.54,3.9
28/01/2010,220,4.4,219,9.3,242,0,14.9,14.2,91.9,23.6,13.6,11.5,17.8,1018.9,9.1,25.27,4.4
29/01/2010,96,3.1,64,14.4,582,0,15,14.9,98.7,20.5,14.7,15.3,19.3,1021,3.4,14.63,5
30/01/2010,88,5.7,188,19,505,0,18.9,17.2,83.2,26.6,14.9,14.6,18.8,1013.6,12.3,26.72,3.5
31/01/2010,197,4.6,185,9.8,254,0,15.1,12.3,70.4,19.6,10.8,9.9,18.2,1028.3,12.4,27.59,6.2
1/02/2010,28,2.3,71,13.4,503,0,13.4,11.3,76.3,19.2,3.7,1.1,16.4,1029.3,13.4,28.08,5
2/02/2010,352,1.9,52,9.3,327,0,14.5,13,82.9,20.2,13.3,13.1,18.7,1028.7,7.4,21.94,4.5
3/02/2010,54,2.6,64,8.8,306,0,16.5,14.8,82,22,14.5,14.9,19.6,1031.7,9.3,24.51,4.4
4/02/2010,17,1.8,53,11.3,368,0,17,13.9,68.7,21.4,14.2,13.6,19.9,1032.9,12.8,27.33,4.9
5/02/2010,3,2.7,66,13.9,536,0,16.3,15,86.3,21.8,12.8,9.8,20.1,1029.2,9.6,23.16,5.8
6/02/2010,82,1.8,70,10.3,274,0,18,16.4,84.1,24.8,16.1,16.5,20.7,1028.2,7.7,20.07,4.8
7/02/2010,222,4.5,203,11.8,365,0.8,15.8,15.4,95.4,22,14.4,12.3,20.6,1026.1,1.1,10.47,4.5
8/02/2010,276,0.6,51,7.7,241,0,13.6,12,81.5,18.3,11.9,11,18.1,1029.8,0.3,13.17,2.5
9/02/2010,11,1.7,57,7.7,307,0,15.6,13.3,76,21.9,13.3,11.5,18.5,1021.1,5.6,17.56,2.7
10/02/2010,203,4.1,197,10.3,308,0.2,14,13.8,98.1,16.5,11.4,8.8,18.4,1016.4,0,6.63,4
11/02/2010,62,3.7,79,6.7,227,1.4,13.4,13.4,99.3,17.8,12,11.8,17.3,1014.7,0,8.02,1.1
12/02/2010,37,2.5,73,10.3,419,0,15.5,15.5,100,25.2,13.4,12.4,17.7,1011.2,8.7,21.75,1.4
13/02/2010,360,5.1,208,20.6,503,0,25.1,17.4,43.1,27.1,15.4,14.6,19.2,991.8,7.1,20.8,4.6
14/02/2010,45,1.3,62,9.3,370,0,13.8,13,90.2,19.7,9.3,4.5,17.2,1012.6,1.3,14.98,6.1
15/02/2010,223,3.2,189,11.8,242,0,13.4,11.4,77.3,15.9,10.5,8.3,17.3,1017.1,0.3,8.46,2.7
16/02/2010,28,2.9,66,9.3,284,0,14.4,12,73.8,20.6,10.7,8.5,17.2,1018.4,9.5,22.32,1.8
17/02/2010,31,0.8,65,11.3,499,8.2,13.3,13.3,100,18.2,8.7,5.6,17.2,1016.6,0.1,8.17,4.3
18/02/2010,68,4.3,193,13.9,434,5.4,16.4,16.4,100,18.2,13.2,15.8,17.9,1001.8,0,6.13,1
19/02/2010,299,2.8,234,10.3,272,0,13,10.6,72.2,21.2,8.3,7,-,1010.7,13,25.16,0.6
20/02/2010,135,0.9,67,10.3,323,0,14.9,13.9,88.9,21.2,8,4.4,-,1015.5,11.8,25.15,4.7
21/02/2010,217,4.2,50,7.7,252,0,14.1,14.1,100,26,10.4,7.2,-,1022.7,8.3,19.89,3.8
22/02/2010,177,0.6,69,6.7,187,0,14.7,14.7,100,28.4,8.8,6,-,1021.7,12.4,22.49,3.8
23/02/2010,152,0.9,79,9.3,243,0,16.1,16.1,100,31.1,6.2,4.1,-,1018.2,13,25,4.1
24/02/2010,340,1.5,318,14.4,533,0,20,14,47.8,30.1,7,4,-,1012.1,10.4,22.14,4.6
